N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
20,1.2,3,0.01,0.1,10000,100,0,1,0,4,FALSE,FALSE,data,FALSE,,1,TRUE,10,FALSE,FALSE,10000,10000,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,
Temp,n_samples,E_mean,E_std,M_mean,M_std,,,,,,,,,,,,,,,,,,
1.7,10000,-1.890528999,0.05291418,0.967925006,0.018211663,0.000966563,5.19E-05,0.000194758,1.36E-05,,,,,,,,,,,,,,
1.71,10000,-1.883547,0.053398961,0.965859004,0.017870713,0.000972075,3.67E-05,0.000185049,4.99E-06,,,,,,,,,,,,,,
1.72,10000,-1.883732999,0.051799757,-0.965338004,0.018269675,0.000907297,4.12E-05,0.000192854,1.19E-05,,,,,,,,,,,,,,
1.73,10000,-1.879016,0.057040444,0.963496003,0.021026371,0.001086114,6.00E-05,0.000257975,1.54E-05,,,,,,,,,,,,,,
1.74,10000,-1.875248001,0.05436082,-0.962829002,0.019262451,0.000977879,5.43E-05,0.000210168,1.21E-05,,,,,,,,,,,,,,
1.75,10000,-1.873420001,0.057293139,0.961805502,0.020546482,0.00106987,4.05E-05,0.000242609,1.40E-05,,,,,,,,,,,,,,
1.76,10000,-1.870246999,0.056602554,-0.961231502,0.02037624,0.001034905,7.45E-05,0.000237006,1.81E-05,,,,,,,,,,,,,,
1.77,10000,-1.86514,0.057487742,-0.959736501,0.020206269,0.00106202,3.64E-05,0.000229998,7.51E-06,,,,,,,,,,,,,,
1.78,10000,-1.853823999,0.062035934,0.9556075,0.02307344,0.001214135,6.19E-05,0.000296705,2.22E-05,,,,,,,,,,,,,,
1.79,10000,-1.854485999,0.057874138,-0.955213,0.022592583,0.001049205,4.87E-05,0.000284561,1.13E-05,,,,,,,,,,,,,,
1.8,10000,-1.831739999,0.067516017,-0.947347499,0.025772016,0.001400551,5.16E-05,0.000365364,2.64E-05,,,,,,,,,,,,,,
1.81,10000,-1.841778999,0.065120236,-0.9497085,0.027145951,0.001287778,4.81E-05,0.00040843,2.64E-05,,,,,,,,,,,,,,
1.82,10000,-1.832312,0.066342256,-0.945191499,0.029205409,0.001331532,4.47E-05,0.0004703,3.04E-05,,,,,,,,,,,,,,
1.83,10000,-1.837591,0.067401385,0.948918999,0.026139368,0.001358265,4.09E-05,0.000373066,1.09E-05,,,,,,,,,,,,,,
1.84,10000,-1.824557,0.069387634,0.9448105,0.026169862,0.001428917,5.60E-05,0.000372886,1.92E-05,,,,,,,,,,,,,,
1.85,10000,-1.821169999,0.074263658,-0.943888,0.028109046,0.001596576,5.21E-05,0.000424376,2.03E-05,,,,,,,,,,,,,,
1.86,10000,-1.812488999,0.074812799,0.939130498,0.032242076,0.001606325,4.95E-05,0.000558558,4.20E-05,,,,,,,,,,,,,,
1.87,10000,-1.815746,0.072025992,-0.941394499,0.028820442,0.001496012,5.00E-05,0.000444593,1.81E-05,,,,,,,,,,,,,,
1.88,10000,-1.804419,0.070687216,-0.934279498,0.037781984,0.00142132,6.92E-05,0.000756849,9.11E-05,,,,,,,,,,,,,,
1.89,10000,-1.791367,0.07992097,-0.930465998,0.03463752,0.00177931,4.17E-05,0.000636408,3.13E-05,,,,,,,,,,,,,,
1.9,10000,-1.791302999,0.07143383,-0.932861499,0.027921753,0.001412081,5.22E-05,0.000410208,1.40E-05,,,,,,,,,,,,,,
1.91,10000,-1.786796,0.074426973,0.930901999,0.030798804,0.001510816,5.91E-05,0.000491535,1.86E-05,,,,,,,,,,,,,,
1.92,10000,-1.777977999,0.076271826,0.927875999,0.031538525,0.001569956,8.55E-05,0.000512546,2.91E-05,,,,,,,,,,,,,,
1.93,10000,-1.77107,0.085766165,0.922747998,0.038790055,0.001962823,0.00013285,0.000789727,4.14E-05,,,,,,,,,,,,,,
1.94,10000,-1.766618,0.079360833,-0.923757499,0.033329771,0.001670656,9.00E-05,0.000573327,2.78E-05,,,,,,,,,,,,,,
1.95,10000,-1.758742999,0.084674611,-0.919968999,0.036131344,0.001881427,8.76E-05,0.000669391,3.96E-05,,,,,,,,,,,,,,
1.96,10000,-1.760446999,0.081874965,0.919622999,0.038433875,0.001754422,9.92E-05,0.00074686,4.14E-05,,,,,,,,,,,,,,
1.97,10000,-1.731562,0.090150762,0.9060235,0.048492576,0.002091289,0.000116927,0.00120193,8.37E-05,,,,,,,,,,,,,,
1.98,10000,-1.74588,0.081390696,-0.9167545,0.033418022,0.001712635,9.70E-05,0.000559299,3.87E-05,,,,,,,,,,,,,,
1.99,10000,-1.719821,0.085345989,-0.9021865,0.039143156,0.001822725,0.000130671,0.000771139,3.09E-05,,,,,,,,,,,,,,
2,10000,-1.732242001,0.089886891,0.909394,0.04066765,0.001988865,7.90E-05,0.000814635,3.50E-05,,,,,,,,,,,,,,
2.01,10000,-1.720056,0.089094539,-0.902945499,0.043028147,0.001961037,6.99E-05,0.0009218,8.23E-05,,,,,,,,,,,,,,
2.02,10000,-1.707317,0.091119325,-0.89643,0.045294261,0.002021972,0.000143407,0.001019671,6.07E-05,,,,,,,,,,,,,,
2.03,10000,-1.697041,0.093894697,-0.8932305,0.045875008,0.002120266,7.46E-05,0.001041709,6.31E-05,,,,,,,,,,,,,,
2.04,10000,-1.692878999,0.095542772,0.889580499,0.049617351,0.002173643,9.08E-05,0.001191931,6.50E-05,,,,,,,,,,,,,,
2.05,10000,-1.681619999,0.098039153,-0.882317,0.05673673,0.002298415,0.000118318,0.001565929,8.20E-05,,,,,,,,,,,,,,
2.06,10000,-1.665633001,0.092975154,0.878889,0.046823345,0.002036293,0.000132834,0.001069578,6.31E-05,,,,,,,,,,,,,,
2.07,10000,-1.660707,0.092593574,-0.8769175,0.051327095,0.001991538,9.91E-05,0.001280312,0.000122195,,,,,,,,,,,,,,
2.08,10000,-1.632639001,0.11727338,-0.85134,0.078338492,0.003149848,0.000119604,0.002917348,9.85E-05,,,,,,,,,,,,,,
2.09,10000,-1.617009,0.129857477,-0.831221999,0.117436607,0.00382412,0.000231544,0.006658149,0.00042175,,,,,,,,,,,,,,
2.1,10000,-1.644387,0.104071631,-0.8675585,0.063729519,0.00247844,0.000111338,0.001952159,0.000131356,,,,,,,,,,,,,,
2.11,10000,-1.608714,0.119363086,0.844234,0.078410064,0.003201737,0.000125605,0.002919379,0.000159599,,,,,,,,,,,,,,
2.12,10000,-1.61748,0.102371626,-0.856519499,0.058644126,0.002337674,3.67E-05,0.001611166,7.54E-05,,,,,,,,,,,,,,
2.13,10000,-1.580386,0.114655794,0.8300665,0.071698034,0.002899168,0.00012505,0.002386836,0.000175278,,,,,,,,,,,,,,
2.14,10000,-1.561675,0.119914071,-0.8119545,0.087229682,0.003145168,0.000157403,0.003532903,0.000164571,,,,,,,,,,,,,,
2.15,10000,-1.579396,0.120103935,0.834223,0.068407245,0.003122014,0.000107995,0.002191496,3.88E-05,,,,,,,,,,,,,,
2.16,10000,-1.540407,0.108252041,0.8123005,0.071825484,0.002488023,8.58E-05,0.002357323,0.000154484,,,,,,,,,,,,,,
2.17,10000,-1.549279,0.11805808,-0.808903,0.077731311,0.002950651,9.86E-05,0.002789049,6.00E-05,,,,,,,,,,,,,,
